,num,yyyymmdd,names,title,text,yyyymm,mm,name
1132,1132,2019.01.25.,세계일보,회식·폭음 문화 감소…가족과 함께 마시는 '가벼운 홈술'이 대세,"신제품은 ‘토닉워터 깔라만시’과 ‘토닉워터 애플’ 총 2종으로, 칵테일 믹서인 토닉워터가 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용되는 점을 고려해 소주와 최적의 궁합을 이루는 소주...",2019.01,01,보드카
1133,1133,2019.01.24.,여성소비자신문,가족과 함께 마시는 가벼운 홈술족 대세,"신제품은 '토닉워터 깔라만시'과 '토닉워터 애플' 총 2종으로, 칵테일 믹서인 토닉워터가 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용되는 점을 고려해 소주와 최적의 궁합을 이루는 소주...",2019.01,01,보드카
1134,1134,2019.01.24.,글로벌이코노믹,[영상뉴스] '돌아온 싱글' 브래드 피트 새 애인은 여배우 샤를리즈 테론,"브래드는 자신의 저택에서 옷을 갈아입고 샤를리즈가 있는 바에 왔으며, 그녀는 보드카 칵테일을 브래드는 생수를 마셨다고 전했다. 브래드는 의젓한 모습으로 자신의 팔을 그녀의 등에 돌리면서 그녀에게 윙크를 주기도...",2019.01,01,보드카
1135,1135,2019.01.24.,프레스맨,무알코올 음료부터 저도수칵테일까지···가족과 함께 마시는 '가벼운 홈술'...,"신제품은 '토닉워터 깔라만시'과 '토닉워터 애플' 총 2종으로, 칵테일 믹서인 토닉워터가 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용되는 점을 고려해 소주와 최적의 궁합을 이루는 소주...",2019.01,01,보드카
1136,1136,2019.01.24.,뉴스웍스,무알코올 음료부터 저도수 칵테일까지… 가족과 함께 마시는 '가벼운 홈술'이...,"신제품은 '토닉워터 깔라만시'과 '토닉워터 애플' 총 2종으로, 칵테일 믹서인 토닉워터가 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용되는 점을 고려해 소주와 최적의 궁합을 이루는 소주...",2019.01,01,보드카
1137,1137,2019.01.24.,로이슈,무알코올 음료부터 저도수 칵테일까지…가족과 함께 마시는 ‘가벼운 홈술’이...,"신제품은 ‘토닉워터 깔라만시’과 ‘토닉워터 애플’ 총 2종으로, 칵테일 믹서인 토닉워터가 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용되는 점을 고려해 소주와 최적의 궁합을 이루는...",2019.01,01,보드카
1138,1138,2019.01.24.,머니S,홈술족이 취하는 법… 무알코올 음료· 저도수 칵테일이 대세,"신제품은 ‘토닉워터 깔라만시’과 ‘토닉워터 애플’ 총 2종으로, 칵테일 믹서인 토닉워터가 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용되는 점을 고려해 소주와 최적의 궁합을 이루는...",2019.01,01,보드카
1139,1139,2019.01.23.,디트뉴스24,탈북자 [116],"나는 냉장고를 뒤져 보드카와 팝콘, 그리고 치즈조각을 탁자 위에 올려놓았다. 보드카 술병을 거꾸로 세우고 벌컥 한 모금을 털어 넣었다. 화끈한 알코올의 열기가 도화선이 타들어 가듯 목을 태우며 몸속으로 스며들었다....",2019.01,01,보드카
1140,1140,2019.01.23.,메디컬투데이,'레드와인' 이 편두통 유발?,답했으며 보드카는 단 8%만이 지목했다. 음주를 편두통의 유발인자로 지목한 사람들중 33%는 편두통이 음주... 반면 보드카를 지목한 사람들에서는 11%만이 보드카를 마실 때 마다 편두통이 왔다라고 답했다. 연구팀은...,2019.01,01,보드카
1141,1141,2019.01.23.,글로벌이코노믹,'돌아온 싱글' 브래드 피트 새 애인은 남아공 출신 여배우 샤를리즈 테론?,"브래드는 자신의 저택에서 옷을 갈아입고 샤를리즈가 있는 바에 왔으며, 그녀는 보드카 칵테일을 브래드는 생수를 마셨다고 전했다. 브래드는 의젓한 모습으로 자신의 팔을 그녀의 등에 돌리면서 그녀에게 윙크를 주기도...",2019.01,01,보드카
1142,1142,2019.01.22.,뉴데일리,브래드 피트·샤를리즈 테론 '열애설' 불발… 현빈·손예진처럼?,"이와 관련 한 소식통은 <더 선>과의 인터뷰에서 ""이날 행사를 마친 브래드 피트가 샤토마몽 호텔로 건너와 샤를리즈 테론을 만났고, 호텔 바에서 함께 보드카 칵테일을 마셨다""며 ""두 사람이 매우 행복해...",2019.01,01,보드카
1143,1143,2019.01.22.,월요신문,"페르노리카, 위스키 '임페리얼' 드링스에 넘겨…직원 명‧퇴 신청 받아",이번 임페리얼 브랜드 매각에 따라 페르노리카코리아는 향후 위스키 '발렌타인'이나 보드카 '앱솔루트' 등 전략적 글로벌 브랜드에 주력한단 방침이다. 아울러 이번 브랜드 매각으로 사업조직도 개편키로 했다. 이에 따라...,2019.01,01,보드카
1144,1144,2019.01.22.,뉴시스,위스키 '임페리얼' 드링스에 매각…노사 갈등도 예고(종합),이번 임페리얼 브랜드 매각에 따라 페르노리카코리아는 향후 위스키 '발렌타인'이나 보드카 '앱솔루트' 등 전략적 글로벌 브랜드에 주력한다는 방침이다. 업계에 따르면 '임페리얼'의 판권을 인수한 드링스인터내셔널은...,2019.01,01,보드카
1145,1145,2019.01.22.,아시아타임즈,"페르노리카, '임페리얼' 브랜드 드링스인터내셔널에 매각","페르노리카코리아는 세계적 스카치 위스키 브랜드인 발렌타인, 시바스리갈, 로얄살루트, 더 글렌리벳과 프리미엄 화이트 스피리트인앱솔루트 보드카, 프리미엄 커피 리큐르깔루아, 코코넛 럼 말리부, 프리미엄 드라이...",2019.01,01,보드카
1146,1146,2019.01.22.,서울파이낸스,"페르노리카코리아, 위스키 '임페리얼' 판권 매각",페르노리카코리아는 향후 위스키 '발렌타인'이나 보드카 '앱솔루트' 등 글로벌 브랜드에 주력할 방침이다. 페르노리카코리아는 사업 조직도 개편하기 위해 다음달 1일까지 직원들을 대상으로 조기명예퇴직 신청을...,2019.01,01,보드카
1147,1147,2019.01.22.,뉴스웨이,"‘실적부진’ 페르노리카코리아, ‘임페리얼’ 드링스 인터내셔널에 매각",페르노리카코리아는 임페리얼 영업과 판매 활동은 중단하지만 발렌타인 위스키 및 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업 및 판매 활동은 지속적으로 진핼 할 예정이다 페르노리카코리아는 한국에서...,2019.01,01,보드카
1148,1148,2019.01.22.,매일경제TV,"페르노리카코리아, 임페리얼 매각…드링스 인터내셔널 품에",기존 발렌타인 위스키와 앱솔루트 보드카 등 인터내셔널 브랜드에 대한 영업·판매는 페르노리카 측이 그대로 맡습니다. 회사는 조직 개편도 진행할 예정으로 직원들을 대상으로 조기명예퇴직 신청을 받는다고...,2019.01,01,보드카
1149,1149,2019.01.22.,위키트리,"‘임페리얼 매각’ 페르노리카, “구조조정 단행”…노조, “투쟁할 것”",2008년 284만1155상자와 비교하면 절반 수준으로 떨어진 셈이다.페르노리카코리아는 새로운 사업 모델에 따라 위스키 ‘발렌타인’과 보드카 ‘앱솔루트’ 등 전략적 글로벌 브랜드에 더욱 주력한다는 방침이다. 이를...,2019.01,01,보드카
1150,1150,2019.01.22.,한국금융신문,"페르노리카, 임페리얼 위스키 드링스인터내셔널에 매각",발렌타인 위스키와 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업·판매는 그대로 페르노리카코리아가 맡는다. 페르노리카코리아는 이번 매각과 동시에 사업모델도 새롭게 구상했다고 밝혔다. 임페리얼을 제외한...,2019.01,01,보드카
1151,1151,2019.01.22.,아시아경제,[단독]임페리얼…김일주 대표가 세운 ‘드링스인터내셔널’ 품으로,"이어 ""발렌타인 위스키 및 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업 및 판매 활동은 페르노리카 코리아가 지속적으로 진행할 것""이라고 덧붙였다. 드링스인터내셔널은 3월부터 임페리얼의 영업과...",2019.01,01,보드카
1152,1152,2019.01.22.,뉴스핌,"페르노리카 '임페리얼' 판권 매각..""직원 절반 구조조정""","공문에는 ""임페리얼 브랜드 위스키 사업의 영업·판매 활동은 3월 1일부터 드링스 인터내셔널을 통해 진행된다""면서 ""기존 발렌타인 위스키와 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업·판매는 그대로...",2019.01,01,보드카
1153,1153,2019.01.22.,아이뉴스24,"비운의 위스키 '임페리얼', 결국 주인 바뀐다","페르노리카코리아는 공문을 통해 ""'임페리얼' 사업모델 변경에 대해 말씀드리게 됐다""며 ""발렌타인 위스키와 앱솔루트 보드카 등 인터내셔널 브랜드에 대한 영업·판매 활동은 페르노리카코리아가 지속 진행할 것...",2019.01,01,보드카
1154,1154,2019.01.22.,아시아투데이,"페르노리카, '임페리얼' 매각 ""글로벌 브랜드 주력…명예퇴직 실시 """,드링스인터내셔널에 '임페리얼' 매각 아시아투데이 = 한때 국내 위스키 시장 1위를 차지했던 로컬 위스키 브랜드 ‘임페리얼’이 드링스인터내셔널에 넘어갔다.페르노리카코리아는 22일 위스키 ‘발렌타인’·보드카...,2019.01,01,보드카
1155,1155,2019.01.22.,뉴데일리,"페르노리카코리아, ‘임페리얼’ 판권 드링스에 매각… 명예퇴직 신청",이번 임페리얼 브랜드 매각에 따라 페르노리카코리아는 향후 위스키 ‘발렌타인’이나 보드카 ‘앱솔루트’ 등 전략적 글로벌 브랜드에 주력한다는 방침이다. 사업조직도 개편하기로 했다. 이에 따라 직원들을 대상으로...,2019.01,01,보드카
1156,1156,2019.01.22.,뉴시스,"페르노리카, 위스키 '임페리얼' 드링스에 넘겨…명퇴 신청",이번 임페리얼 브랜드 매각에 따라 페르노리카코리아는 향후 위스키 '발렌타인'이나 보드카 '앱솔루트' 등 전략적 글로벌 브랜드에 주력한다는 방침이다. 또 이번 브랜드 매각으로 사업조직도 개편하기로 했다. 이에 따라...,2019.01,01,보드카
1157,1157,2019.01.22.,아시아경제,"페르노리카, 위스키 '임페리얼' 결국 매각…드링스 인터내셔널 품으로",공문에 따르면 발렌타인 위스키 및 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업·판매 활동은 페르노리카코리아가 지속적으로 진행된다. 페르노리카의 국내 법인은 수입 브랜드를 판매하는 페르노리카코리아와...,2019.01,01,보드카
1158,1158,2019.01.22.,굿모닝경제,"페르노리카코리아, 시장 침체에 결국 '임페리얼' 매각",발렌타인 위스키와 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업·판매는 그대로 페르노리카코리아가 맡는다고 알려졌다. 페르노리카 국내 법인은 수입 브랜드를 판매하는 페르노리카코리아와...,2019.01,01,보드카
1159,1159,2019.01.22.,민주신문,"페르노리카, 위스키 침체에 임페리얼 매각 나선다",산하에 발렌타인을 비롯해 글렌리벳과 앱솔루트 로얄살루트 등 다양한 위스키 및 보드카 라인업을 보유 중이다. 이 회사는 지난 2000년 진로발렌타인스를 인수하면서 임페리얼을 보유하게 됐다. 금융권에서는...,2019.01,01,보드카
1160,1160,2019.01.22.,헬스조선,"지끈지끈 편두통, 술 마시면 심해져","8%는 보드카를 원인으로 꼽았다. 하지만 술을 마실 때마다 편두통이 나타나는 것은 아니었다. 적포도주를 지목한 사람 중 마실 때마다 편두통이 나타난다고 대답한 사람은 9%, 보드카는 11%였다. 이에 대해 브라질...",2019.01,01,보드카
1161,1161,2019.01.22.,전자신문,"[단독]페르노리카, '임페리얼' 판권 매각 공식화…'드링스 인터내셔널' 인수",페르노리카코리아는 임페리얼 영업과 판매 활동은 중단하지만 발렌타인 위스키 및 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업 및 판매 활동은 지속적으로 진핼 할 예정이다. 페르노리카코리아는 “임페리얼의...,2019.01,01,보드카
1162,1162,2019.01.22.,뉴스1,"[단독]페르노리카, '임페리얼' 위스키 드링스인터내셔널에 매각",기존 발렌타인 위스키와 앱솔루트 보드카 등의 인터내셔널 브랜드에 대한 영업·판매는 그대로 페르노리카코리아가 맡는다. 앞서 페르노리카코리아는 국내 위스키 시장이 침체하자 '임페리얼'의 매각을...,2019.01,01,보드카
1163,1163,2019.01.22.,쿠키뉴스,"알코올, 편두통 원인일까?","보드카라고 밝힌 이들은 8%였다. 한편, 연구팀에 따르면 술을 마실 때마다 반드시 편두통이 나타나는 것은... 레드와인을 꼽은 사람들 중에서도 음주할 때마다 편두통이 나타난다고 대답한 사람은 9%, 보드카는 11%였다.",2019.01,01,보드카
1164,1164,2019.01.22.,SBS,"""알코올, 편두통 촉발 요인""",보드카를 지목한 사람은 8%에 지나지 않았습니다. 하지만 술을 마실 때마다 반드시 편두통이 나타나는 것은... 보드카는 11%였습니다. 이에 대해 브라질 리우데자네이루 두통 센터의 아보우치 크림찬토우스키 박사는...,2019.01,01,보드카
1165,1165,2019.01.22.,한국경제TV,"""술 마시면 편두통 발작 촉발할 수 있다""",보드카를 지목한 사람은 8%에 지나지 않았다. 그러나 술을 마실 때마다 반드시 편두통이 나타나는 것은 아니었다. 적포도주를 지목한 사람 중 마실 때마다 편두통이 나타난다고 대답한 사람은 9%뿐이었다. 보드카는 11...,2019.01,01,보드카
1166,1166,2019.01.22.,연합뉴스,"""알코올, 편두통 촉발 요인""",보드카를 지목한 사람은 8%에 지나지 않았다. 그러나 술을 마실 때마다 반드시 편두통이 나타나는 것은 아니었다. 적포도주를 지목한 사람 중 마실 때마다 편두통이 나타난다고 대답한 사람은 9%뿐이었다. 보드카는 11...,2019.01,01,보드카
1167,1167,2019.01.22.,헤럴드POP,"[할리웃POP]'샤를리즈 테론과 열애설' 브래드 피트, 미중년 근황","지난 2017년 5월 졸리와 이혼한 이후 금주를 했었으나 이날은 테론과 술을 마시기도 했다. 피트는 보드카 칵테일을, 테론은 미네랄워터를 마셨다. 또 두 사람을 이어준 것은 테론의 전 연인 숀 펜이라고 외신은 덧붙였다.",2019.01,01,보드카
1168,1168,2019.01.21.,한국경제,"브래드 피트, 새 연인은 샤를리즈 테론? ""한 달째 열애 중""","안젤리나 졸리와 이혼한 후 술을 끊은 것으로 알려진 브래드 피트는 미네랄 워터를 마시고, 샤를리즈 테론은 보드카 칵테일을 주문해 즐거운 대화를 나눴다는 후문이다. 한편 브래드 피트는 할리우드 대표 미남 배우이자...",2019.01,01,보드카
1169,1169,2019.01.21.,전남일보,"브래드 피트♡샤를리즈 테런, 할리우드 톱스타 커플 탄생?","""테런은 보드카 칵테일을 마시고 피트는 미네랄 워터를 마시고 있었다. 피트는 테런의 어깨에 팔을 올리고 윙크를 하기도 했다. 둘은 매우 행복해 보였다""는 전언이다. 피트는 앤절리나 졸리와 2016년 9월 이혼한 후 술을...",2019.01,01,보드카
1170,1170,2019.01.21.,국민일보,"졸리 떠난 피트, 4번째 열애설은 샤를리즈 테론… 숀 펜이 연결","피트는 물을, 테론은 보드카를 마셨다. 두 배우는 누가 봐도 연인 사이처럼 밀착했고 윙크하기도 했다”고 전했다. 또 “두 배우가 오랜 세월을 친구로 지냈고, 한 달가량 전부터 교제를 시작했다”고 덧붙였다. 피트는...",2019.01,01,보드카
1171,1171,2019.01.21.,뉴시스,"브래드 피트♡샤를리즈 테런, 할리우드 톱스타 커플 탄생?","""테런은 보드카 칵테일을 마시고 피트는 미네랄 워터를 마시고 있었다. 피트는 테런의 어깨에 팔을 올리고 윙크를 하기도 했다. 둘은 매우 행복해 보였다""는 전언이다. 피트는 앤절리나 졸리와 2016년 9월 이혼한 후 술을...",2019.01,01,보드카
1172,1172,2019.01.21.,동아일보,"샤를리즈 테론, 브래드 피트와 열애설…전 남친 숀펜이 연결해 줬다고?","이 소식통은 “샤를리즈 테론은 보드카 칵테일을, 브래드 피트는 미네랄 워터를 마셨다”며 “두 사람 모두 정말 행복해 보였다”고 말했다. 한편, 브래드 피트는 과거 제니퍼 애니스톤과 이혼 후 안젤리나 졸리와...",2019.01,01,보드카
1173,1173,2019.01.21.,아주경제,"샤를리즈 테론, 브래드 피트와 열애설…주선자가 전 약혼자 '숀 펜'?",더 선은 브래드 피트와 샤를리즈 테론이 최근 미국 로스앤젤레스(LA)의 한 술집에서 보드카 칵테일 등을 마시며 데이트를 즐겼다고 전했다. 또 브래드 피트의 여섯 자녀와 샤를리즈 테론이 함께 시간을 보낸 것으로...,2019.01,01,보드카
1174,1174,2019.01.21.,의학신문,증류(蒸溜)주,"처음 원료에 따라, 전분(곡물)에서 얻은 발효주를 증류한 것이 위스키(곡물 사용 원료에 따라 그레인, 몰트로 구분된다), 진(곡물), 보드카(곡물), 소주(곡물), 백주(곡물, 중국)이고, 당류가 처음 원료인 것은 코냑(과실), 럼...",2019.01,01,보드카
1175,1175,2019.01.21.,스타뉴스,"브래드 피트, 샤를리즈 테론 열애..오작교는 샤를리즈 전 약혼자 [월드스타이...",브래드 피트와 샤를리즈 테론은 최근 로스앤젤레스의 한 술집에서 보드카 칵테일과 미네랄 워터를 마시는 등 데이트를 즐겼다는 후문이다. 브래드 피트는 안젤리나 졸리(45)와 이혼한 뒤 술을 끊은 것으로 알려졌다. 또...,2019.01,01,보드카
1176,1176,2019.01.21.,헤럴드POP,"[할리웃POP]브래드 피트, 샤를리즈 테론과 열애설..금주도 깼다","지난 2017년 5월 졸리와 이혼한 이후 금주를 했었으나 이날은 테론과 술을 마시기도 했다. 피트는 보드카 칵테일을, 테론은 미네랄 워터를 마셨다. 한편 두 사람을 이어준 것은 테론의 전 연인 숀 펜이라고 외신은 덧붙였다.",2019.01,01,보드카
1177,1177,2019.01.20.,서울신문,"브래드 피트, 샤를리즈 테론과 열애설…“친구에서 연인으로”",소식통은 또 “그녀는 보드카 칵테일을 마시고 있었고 그는 미네랄 워터를 마시고 있었다”고 말했다. 실제로 피트는 졸리와 이혼한 뒤 술을 끊은 것으로 알려졌다. 제보자는 “두 사람은 말도 안되게 감정 표현을 너무...,2019.01,01,보드카
1178,1178,2019.01.19.,UPI뉴스,[창간특별기획] 우리는 하나다. 만두 때문에,러시아에서 보드카를 마셔야 하는 이유다. 그 거대한 공간의 한쪽에서 거친 록밴드가 라이브를 연주하고 주체하지 못하는 열정을 불태우고 싶어하는 울란우데 젊은 친구들이 매우 점잖게 몸을 흔들며 무국적 댄스에...,2019.01,01,보드카
1179,1179,2019.01.19.,머니투데이,'무알콜맥주·순한 보드카' 주류산업 바꾼 美 Z세대,지난해 말 보드카 회사인 '케텔원'은 일반 보드카보다 칼로리가 25% 낮고 도수도 10% 낮춘 신제품을 내놨다. AB인베브는 이미 2016년부터 무알코올 버드와이저와 코로나를 생산 중이다. AB인베브 측은 2025년이 되면...,2019.01,01,보드카
1180,1180,2019.01.18.,여성신문,[이야기가 있는 풍경] 겨울보다 더 추운 동토의 땅 '사할린',끝이 보이지 않은 이즈멘츠보예호수에서 얼음낚시를 하고 아호츠꼬예 해변에서 뿔게를 사서 지인의 다차(별장)을 빌려 보드카와 함께 요리를 해 먹었는데 그 맛은 추운 겨울이면 늘 생각난다. 일본에 의해 우리 동포 4만여...,2019.01,01,보드카
1181,1181,2019.01.17.,오마이뉴스,'큰 섬' 호주에서 한국의 '작은 마을' 담양을 떠올리다,거기에 보드카와 테킬라까지. 점심을 먹고 산책하러 간 브리즈번 '동네 바닷가' 역시 그 사이즈가 어마어마했다. 다음 날 1시간쯤 자동차를 타고 가서 만난 골드코스트(Gold Coast)는 '크기로 여행자의 기를 죽이는 호주 관광...,2019.01,01,보드카
1182,1182,2019.01.17.,헤럴드POP,"[포인트 1분] 민경훈, 닮은 꼴 언급하는 멤버들에 ""저는 팽현숙 닮았어요"" 폭...","이날 러시아 푸틴 대통령이 '나라를 타락으로 이끈다며 금지한 것은?'이라는 문제에 정형돈은 ""러시아가 보드카에 굉장히 관대하다""고 운을 뗐다. 김용만은 ""추위를 이기기 위해 보드카를 많이 마신다""고 말했고, 정형돈은...",2019.01,01,보드카
1183,1183,2019.01.16.,SBS,[Pick] 독감 걸린 8개월 아기에 '보드카' 먹이고 파티 놀러간 엄마,오히려 40도가 넘는 보드카를 어린 아들에게 먹여서 잠을 재운 뒤 매일 파티 장소로 향했습니다. 사실 나데즈다 씨가 입원을 거절한 이유는 연초 연휴에 아들이 입원하면 자신이 놀지 못하기 때문이었던 겁니다. 결국...,2019.01,01,보드카
1184,1184,2019.01.15.,인사이트,친구들과 밤샘 파티 즐기려 아기에게 '40도' 보드카 먹여 재운 엄마,(Zakhar)에게 보드카를 먹여 살해한 사건을 보도했다.러시아 서부 셰베키노시에 거주하는 네드즈다는 지난... 오히려 아기에게 도수가 40도 이상인 증류주 보드카를 먹여 재운 뒤 매일 밤 파티를 나갔다.러시아는 1월...,2019.01,01,보드카
1185,1185,2019.01.15.,한스경제,"‘국민 술’ 소주, 베트남 어떻게 홀렸나…소비패턴 변화와 '박항서 효과'",생활수준이 높아지며 이전보다 건강을 챙기게 된 베트남 국민들이 도수가 높은 보드카 대신 소주에 눈을... 소주는 한국에서 대표적인 ‘서민 술’로 여겨지지만 베트남에서는 보드카보다 비싼 술이다. 현지 식당에서...,2019.01,01,보드카
1186,1186,2019.01.15.,서울신문,파티가려고…생후 8개월 아기 보드카 먹여 사망케 한 엄마,한 러시아 여성이 생후 8개월짜리 아들에게 보드카를 먹이고 사망하도록 방치한 사건이 일어났다. 지난 14일(현지시간) 데일리메일은 러시아 벨고로드 주 셰베키노에 사는 나데즈다 야리치가 아들에게 보드카를 먹여...,2019.01,01,보드카
1187,1187,2019.01.14.,YTN언론사 선정,강추위 즐기기...얼음 악기·얼음 식당,[리우 시아오밍 / 얼음 식당 관리인 : 더 많은 관광객을 유치해 뜨거운 맛과 얼음 같은 차가움을 동시에 느끼도록 얼음 식당을 만들었죠.] 이 식당에는 아이스 바(Bar)도 있는데 맥주가 20초도 못돼 얼고 도수 높은 보드카가...,2019.01,01,보드카
1188,1188,2019.01.13.,헤럴드경제,베트남에 한국식 포차 속속…주류업계 해외공략 가속,하이트진로는 최근엔 ‘보드카의 나라’ 러시아 공략에도 나섰다. 지난달 현지 유명 주류 판매점인 빈랩에 ‘참이슬 후레시’ 등 대표 제품을 입점시켰다. 빈랩은 러시아 최대 주류 생산업체 벨루가 그룹 계열사로...,2019.01,01,보드카
1189,1189,2019.01.11.,뉴스웨이,"앱솔루트, 엑스트랙 출시 기념 이모티콘 무료 증정",앱솔루트 보드카가 브랜드 최초로 샷으로 즐기는 ‘앱솔루트 엑스트랙’ 출시를 기념해 ‘앱솔루트... ‘앱솔루트 엑스트랙’은 최고의 품질을 자랑하는 앱솔루트 보드카 원액에 향신료 그린 카다멈향과 다양한 성분들의...,2019.01,01,보드카
1190,1190,2019.01.11.,조세일보,"보드카 앱솔루트, 엑스트랙 크루 이모티콘 제공 이벤트",페르노리카 코리아 보드카 앱솔루트가 앱솔루트 엑스트랙(ABSOLUT EXTRAKT) 출시를 기념해 '앱솔루트 엑스트랙 크루 이모티콘'을 무료로 제공한다고 밝혔다. 앱솔루트 엑스트랙(ABSOLUT EXTRAKT)은 보드카 원액에 향신료...,2019.01,01,보드카
1191,1191,2019.01.11.,뉴스웍스,"앱솔루트, 브랜드 최초로 샷으로 즐기는 앱솔루트 엑스트랙 출시 기념이모티콘...",(사진제공=페르노리카 코리아)  나이트라이프의 아이코닉한 브랜드 앱솔루트 보드카 (ABSOLUT VODKA)가 브랜드... '앱솔루트 엑스트랙(ABSOLUT EXTRAKT)'은 최고의 품질을 자랑하는 앱솔루트 보드카 원액에 향신료 그린...,2019.01,01,보드카
1192,1192,2019.01.11.,이코노미톡뉴스,"앱솔루트, 샷 제품 '앱솔루트 엑스트랙' 출시",페르노리카 코리아는 보드카 브랜드 앱솔루트 보드카가 브랜드 최초로 샷(shot)으로 즐기는 '앱솔루트 엑스트랙(ABSOLUT EXTRAKT)' 출시했다고 11일 밝혔다. '앱솔루트 엑스트랙(ABSOLUT EXTRAKT)'은 최고의 품질을 자랑하는...,2019.01,01,보드카
1193,1193,2019.01.11.,뉴스1,"앱솔루트, 엑스트랙 출시 기념 이모티콘 무료 증정",앱솔루트 보드카(ABSOLUT VODKA)는 브랜드 최초 샷(shot)으로 즐기는 '앱솔루트 엑스트랙'(EXTRAKT) 출시를 기념해 이모티콘을 무료로 제공한다고 11일 밝혔다. 앱솔루트 엑스트랙은 보드카 원액에 향신료 그린 카다멈향과...,2019.01,01,보드카
1194,1194,2019.01.11.,파이낸셜뉴스,"앱솔루트 보드카, '엑스트렉' 출시 기념 이모티콘 무료 배포",앱솔루트 보드카가 브랜드 최초로 샷으로 즐기는 '앱솔루트 엑스트랙' 출시를 기념해 '앱솔루트 엑스트랙... '앱솔루트 엑스트랙'은 최고의 품질을 자랑하는 앱솔루트 보드카 원액에 향신료 그린 카다멈향과 다양한...,2019.01,01,보드카
1195,1195,2019.01.11.,정신의학신문,"[Doctor's Mail] 원치 않는데도 계속 떠오르는 생각, 침습적 사고","특히 약을 보거나 보드카, 자몽 착즙주스 같이 약 대사에 영향을 주는 것들을 볼 때 저도 모르게 그런 것들을 생각하게 돼요. 평소에도 자살사고가 드는 순간이 가끔씩 있긴 해요. 하지만 제가 정말 생명활동을 정지시키고...",2019.01,01,보드카
1196,1196,2019.01.11.,글로벌이코노믹,"페르노리카, 앱솔루트 엑스트랙 출시 기념 이모티콘 무료 증정",앱솔루트 보드카 (ABSOLUT VODKA)가 브랜드 최초로 샷(shot)으로 즐기는 ‘앱솔﻿루트 엑스트랙(ABSOLUT EXTRAKT)... ‘앱솔루트 엑스트랙(ABSOLUT EXTRAKT)’은 최고의 품질을 자랑하는 앱솔루트 보드카 원액에 향신료 그린...,2019.01,01,보드카
1197,1197,2019.01.11.,월요신문,"앱솔루트, 앱솔루트 엑스트랙 출시 기념 이모티콘 무료 증정",앱솔루트 보드카가 브랜드 최초로 샷(shot)으로 즐기는 '앱솔루트 엑스트랙' 출시를 기념해 '앱솔루트... [월요신문=이명진 기자] 앱솔루트 보드카가 브랜드 최초로 샷(shot)으로 즐기는 '앱솔루트 엑스트랙' 출시를 기념해...,2019.01,01,보드카
1198,1198,2019.01.11.,신아일보,"페르노리카, 앱솔루트 엑스트랙 이모티콘 무료 제공",앱솔루트 보드카가 브랜드 최초로 샷(shot)으로 즐기는 앱솔루트 엑스트랙(ABSOLUT EXTRAKT) 출시를 기념해... ‘앱솔루트 엑스트랙’은 앱솔루트 보드카 원액에 향신료 그린 카다멈향과 다양한 성분들의 조화로 만들어져...,2019.01,01,보드카
1199,1199,2019.01.11.,뉴스핌,페르노리카 '앱솔루트 엑스트랙' 출시 기념 이모티콘 무료 증정,한편 ‘앱솔루트 엑스트랙’은 앱솔루트 보드카 원액에 향신료 그린 카다멈향과 다양한 성분들의 조화로 만들어져 진한 과즙향이 일품인 샷(shot) 전용 제품이다. 앱솔루트 엑스트랙은 서울 시내이태원과 홍대 지역의...,2019.01,01,보드카
1200,1200,2019.01.11.,아주경제,[아주초대석] 조운호 하이트진로음료 대표 “‘블랙보리’ 열풍 비결요? SNS ...,칵테일 믹서인 토닉워터는 국내에서 진과 보드카뿐만 아니라 소주 등 다양한 주류 및 음료에 활용할 수 있도록 소주와 최적의 궁합을 이루는 한국형 소주 칵테일 믹서 제품으로 개발한 제품이다. 맥주와 혼합하면 일명...,2019.01,01,보드카
1201,1201,2019.01.11.,쿠키뉴스,[주류 단신] 앱솔루트·레뱅드매일,"앱솔루트 보드카, ‘앱솔루트 엑스트랙’ 출시 기념 이벤트=앱솔루트 보드카가 최초로 ‘샷’으로 즐기는 앱솔르트 엑스트랙 출시를 기념해 ‘앱솔루트 엑스트랙 크루 이모티콘’을 론칭하고 무료로 제공한다. 앱솔루트...",2019.01,01,보드카
